,time,temp,windsp,winddir,humid,cloud,sun_hr,solar,so2,co,ozone,no2,pm2.5,pm10,rn,month,season
4919,2018-09-21 23:00:00,18.5,1.3,290.0,98.0,7.0,,,0.006999999999999999,1.2,0.02,0.015,15.0,19.0,1.6791666666666671,9,4
4920,2018-09-22 00:00:00,18.6,1.5,320.0,98.0,8.0,,,0.005,0.7,0.023,0.013999999999999999,14.0,22.0,0.0,9,4
4921,2018-09-22 01:00:00,18.6,1.4,320.0,98.0,9.0,,,0.005,0.2,0.022000000000000002,0.01,16.0,27.0,0.0,9,4
4922,2018-09-22 02:00:00,18.0,0.2,0.0,98.0,5.0,,,0.005,0.6,0.022000000000000002,0.006,6.0,32.0,0.0,9,4
4923,2018-09-22 03:00:00,18.0,0.4,0.0,98.0,7.0,,,0.005,1.7,0.021,0.006,11.0,24.0,0.0,9,4
4924,2018-09-22 04:00:00,18.5,1.4,340.0,98.0,1.0,,,0.004,1.3,0.023,0.006999999999999999,18.0,29.0,0.0,9,4
4925,2018-09-22 05:00:00,18.1,2.2,320.0,98.0,0.0,,,0.004,0.9,0.019,0.011000000000000001,19.0,28.0,0.0,9,4
4926,2018-09-22 06:00:00,17.7,2.4,290.0,98.0,0.0,,,0.004,0.8,0.013999999999999999,0.01,11.0,17.0,0.0,9,4
4927,2018-09-22 07:00:00,18.1,2.3,320.0,98.0,5.0,0.4,0.11,0.004,2.2,0.013999999999999999,0.009000000000000001,8.0,17.0,0.0,9,4
4928,2018-09-22 08:00:00,19.9,0.5,200.0,98.0,3.0,1.0,0.66,0.004,2.8,0.012,0.006,8.0,24.0,0.0,9,4
4929,2018-09-22 09:00:00,22.5,1.1,340.0,78.0,4.0,1.0,1.36,0.004,3.5,0.013000000000000001,0.009000000000000001,12.0,20.0,0.0,9,4
4930,2018-09-22 10:00:00,23.2,1.2,360.0,75.0,3.0,1.0,1.99,0.004,0.8,0.016,0.016,6.0,16.0,0.0,9,4
4931,2018-09-22 11:00:00,24.4,1.9,270.0,69.0,4.0,1.0,2.24,0.004,0.5,0.019,0.011000000000000001,7.0,20.0,0.0,9,4
4932,2018-09-22 12:00:00,25.5,1.6,250.0,59.0,4.0,1.0,2.35,0.005,0.8,0.021,0.013000000000000001,9.0,25.0,0.0,9,4
4933,2018-09-22 13:00:00,26.0,0.7,320.0,57.0,5.0,0.9,2.15,0.005,0.7,0.027999999999999997,0.006,7.0,37.0,0.0,9,4
4934,2018-09-22 14:00:00,26.8,1.1,180.0,56.0,5.0,1.0,2.58,0.006999999999999999,0.5,0.031,0.005,12.0,54.0,0.0,9,4
4935,2018-09-22 15:00:00,26.6,1.3,230.0,50.0,3.0,1.0,2.3,0.011000000000000001,0.3,0.035,0.01,17.0,50.0,0.0,9,4
4936,2018-09-22 16:00:00,27.0,1.3,250.0,50.0,4.0,1.0,1.58,0.011000000000000001,0.3,0.035,0.013999999999999999,15.0,46.0,0.0,9,4
4937,2018-09-22 17:00:00,25.8,0.8,360.0,54.0,4.0,1.0,0.96,0.01,0.3,0.043,0.013000000000000001,20.0,42.0,0.0,9,4
4938,2018-09-22 18:00:00,23.6,1.9,320.0,59.0,7.0,0.3,0.26,0.012,0.5,0.036000000000000004,0.017,24.0,41.0,0.0,9,4
4939,2018-09-22 19:00:00,23.2,2.1,320.0,58.0,9.0,0.0,0.02,0.008,1.5,0.027000000000000003,0.01,20.0,44.0,0.0,9,4
4940,2018-09-22 20:00:00,21.8,1.5,340.0,67.0,9.0,,,0.006,0.5,0.02,0.009000000000000001,26.0,42.0,0.0,9,4
4941,2018-09-22 21:00:00,20.9,1.5,320.0,69.0,8.0,,,0.006999999999999999,0.4,0.019,0.013999999999999999,25.0,40.0,0.0,9,4
4942,2018-09-22 22:00:00,20.1,1.8,320.0,69.0,9.0,,,0.006,0.8,0.019,0.02,25.0,53.0,0.0,9,4
4943,2018-09-22 23:00:00,19.8,1.9,320.0,68.0,7.0,,,0.005,1.1,0.015,0.022000000000000002,28.0,55.0,0.0,9,4
4944,2018-09-23 00:00:00,18.4,1.3,320.0,73.0,5.0,,,0.005,1.2,0.013999999999999999,0.019,28.0,43.0,0.0,9,4
4945,2018-09-23 01:00:00,18.8,2.8,320.0,71.0,3.0,,,0.005,0.8,0.013999999999999999,0.011000000000000001,31.0,42.0,0.0,9,4
4946,2018-09-23 02:00:00,18.3,2.6,320.0,71.0,0.0,,,0.006999999999999999,1.6,0.013000000000000001,0.009000000000000001,23.0,47.0,0.0,9,4
4947,2018-09-23 03:00:00,16.1,1.6,360.0,86.0,1.0,,,0.006999999999999999,0.3,0.017,0.006999999999999999,27.0,53.0,0.0,9,4
4948,2018-09-23 04:00:00,16.3,1.6,320.0,84.0,0.0,,,0.005,2.0,0.017,0.011000000000000001,23.0,68.0,0.0,9,4
4949,2018-09-23 05:00:00,15.4,0.4,0.0,89.0,2.0,,,0.005,1.1,0.016,0.01,27.0,43.0,0.0,9,4
4950,2018-09-23 06:00:00,15.4,0.4,0.0,88.0,8.0,,,0.006,1.8,0.017,0.011000000000000001,27.0,77.0,0.0,9,4
4951,2018-09-23 07:00:00,16.2,0.6,230.0,84.0,6.0,0.1,0.11,0.004,1.4,0.018000000000000002,0.01,28.0,67.0,0.0,9,4
4952,2018-09-23 08:00:00,18.6,0.6,110.0,81.0,5.0,1.0,0.78,0.004,1.2,0.015,0.008,21.0,36.0,0.0,9,4
4953,2018-09-23 09:00:00,21.1,1.4,340.0,67.0,5.0,1.0,1.28,0.004,0.4,0.015,0.01,25.0,52.0,0.0,9,4
4954,2018-09-23 10:00:00,23.8,1.2,140.0,57.0,2.0,1.0,1.79,0.004,0.3,0.022000000000000002,0.011000000000000001,21.0,41.0,0.0,9,4
4955,2018-09-23 11:00:00,25.9,1.7,140.0,44.0,6.0,1.0,2.67,0.021,0.4,0.027999999999999997,0.023,16.0,43.0,0.0,9,4
4956,2018-09-23 12:00:00,26.4,1.9,180.0,57.0,7.0,1.0,2.32,0.031,0.4,0.032,0.024,23.0,50.0,0.0,9,4
4957,2018-09-23 13:00:00,26.5,3.1,200.0,59.0,5.0,1.0,2.44,0.028999999999999998,0.5,0.046,0.013999999999999999,26.0,52.0,0.0,9,4
4958,2018-09-23 14:00:00,26.3,2.3,160.0,59.0,4.0,1.0,2.59,0.028999999999999998,0.5,0.057999999999999996,0.011000000000000001,52.0,85.0,0.0,9,4
4959,2018-09-23 15:00:00,25.5,2.4,160.0,63.0,8.0,1.0,1.84,0.023,0.5,0.057,0.015,58.0,78.0,0.0,9,4
4960,2018-09-23 16:00:00,25.3,3.7,180.0,63.0,8.0,0.8,1.13,0.025,0.5,0.043,0.016,56.0,74.0,0.0,9,4
4961,2018-09-23 17:00:00,25.1,3.9,200.0,56.0,8.0,1.0,0.89,0.017,0.4,0.033,0.025,45.0,64.0,0.0,9,4
4962,2018-09-23 18:00:00,24.4,4.0,230.0,52.0,8.0,0.5,0.33,0.023,0.5,0.028999999999999998,0.03,31.0,51.0,0.0,9,4
4963,2018-09-23 19:00:00,23.8,1.6,250.0,57.0,9.0,0.0,0.01,0.015,0.4,0.034,0.013000000000000001,28.0,50.0,0.0,9,4
4964,2018-09-23 20:00:00,22.0,0.8,250.0,69.0,10.0,,,0.008,0.4,0.037000000000000005,0.006999999999999999,27.0,54.0,0.0,9,4
4965,2018-09-23 21:00:00,20.8,1.8,290.0,84.0,6.0,,,0.006999999999999999,0.4,0.036000000000000004,0.008,24.0,47.0,0.0,9,4
4966,2018-09-23 22:00:00,20.7,2.8,290.0,85.0,4.0,,,0.008,1.1,0.033,0.016,28.0,43.0,0.0,9,4
4967,2018-09-23 23:00:00,20.0,2.9,320.0,74.0,7.0,,,0.006,0.6,0.023,0.015,31.0,54.0,0.0,9,4
4968,2018-09-24 00:00:00,19.5,3.3,320.0,74.0,5.0,,,0.005,0.5,0.025,0.008,39.0,47.0,0.0,9,4
4969,2018-09-24 01:00:00,18.3,1.3,360.0,71.0,7.0,,,0.005,3.2,0.027999999999999997,0.006,29.0,45.0,0.1625,9,4
4970,2018-09-24 02:00:00,18.9,2.4,320.0,58.0,9.0,,,0.005,2.5,0.028999999999999998,0.004,28.0,43.0,0.325,9,4
4971,2018-09-24 03:00:00,18.8,2.5,320.0,52.0,7.0,,,0.005,2.8,0.028999999999999998,0.006,29.0,50.0,0.48750000000000004,9,4
4972,2018-09-24 04:00:00,18.5,2.6,320.0,49.0,8.0,,,0.005,2.5,0.03,0.006,26.0,51.0,0.65,9,4
4973,2018-09-24 05:00:00,17.9,3.1,320.0,53.0,9.0,,,0.006,2.0,0.032,0.006,17.0,40.0,0.8125,9,4
4974,2018-09-24 06:00:00,17.4,2.7,290.0,57.0,9.0,,,0.005,1.2,0.034,0.005,17.0,37.0,0.9750000000000001,9,4
4975,2018-09-24 07:00:00,17.2,2.3,290.0,61.0,10.0,0.0,0.05,0.006,0.7,0.028999999999999998,0.006,18.0,30.0,1.1375,9,4
4976,2018-09-24 08:00:00,17.4,2.2,320.0,65.0,9.0,0.1,0.38,0.006,0.3,0.022000000000000002,0.008,16.0,32.0,1.3,9,4
4977,2018-09-24 09:00:00,18.4,0.6,320.0,63.0,9.0,0.0,0.58,0.006,0.8,0.024,0.008,14.0,31.0,1.4625000000000001,9,4
4978,2018-09-24 10:00:00,19.0,1.5,20.0,65.0,9.0,0.0,0.98,0.006,0.3,0.026000000000000002,0.008,12.0,27.0,1.625,9,4
4979,2018-09-24 11:00:00,20.2,2.0,340.0,53.0,9.0,0.0,1.39,0.005,0.3,0.023,0.006999999999999999,14.0,30.0,1.7875,9,4
4980,2018-09-24 12:00:00,20.7,2.3,320.0,49.0,9.0,0.1,1.66,0.005,0.8,0.023,0.005,12.0,33.0,1.9500000000000002,9,4
4981,2018-09-24 13:00:00,20.7,2.5,320.0,48.0,9.0,0.1,1.6,0.005,0.6,0.022000000000000002,0.006,10.0,29.0,2.1125000000000003,9,4
4982,2018-09-24 14:00:00,20.9,0.9,320.0,49.0,9.0,0.0,1.39,0.004,1.0,0.022000000000000002,0.003,6.0,12.0,2.275,9,4
4983,2018-09-24 15:00:00,20.4,0.9,360.0,51.0,9.0,0.0,0.96,0.004,0.5,0.025,0.003,6.0,20.0,2.4375,9,4
4984,2018-09-24 16:00:00,19.9,1.5,360.0,57.0,9.0,0.0,0.86,0.004,0.4,0.026000000000000002,0.005,11.0,18.0,2.6,9,4
4985,2018-09-24 17:00:00,19.1,1.4,360.0,66.0,9.0,0.0,0.52,0.004,0.3,0.025,0.006,12.0,19.0,2.7625,9,4
4986,2018-09-24 18:00:00,18.2,1.5,320.0,71.0,9.0,0.0,0.15,0.004,0.3,0.026000000000000002,0.006999999999999999,9.0,18.0,2.9250000000000003,9,4
4987,2018-09-24 19:00:00,17.0,0.8,320.0,79.0,9.0,0.0,0.0,0.004,0.3,0.023,0.006999999999999999,9.0,17.0,3.0875,9,4
4988,2018-09-24 20:00:00,16.7,1.2,320.0,74.0,9.0,,,0.004,0.3,0.019,0.006999999999999999,9.0,20.0,3.25,9,4
4989,2018-09-24 21:00:00,15.8,1.2,290.0,80.0,8.0,,,0.004,0.3,0.016,0.01,10.0,25.0,3.4125,9,4
4990,2018-09-24 22:00:00,15.3,1.4,290.0,79.0,8.0,,,0.004,0.4,0.013000000000000001,0.016,13.0,17.0,3.575,9,4
4991,2018-09-24 23:00:00,14.4,1.2,290.0,84.0,0.0,,,0.004,0.6,0.012,0.017,18.0,25.0,3.7375000000000003,9,4
4992,2018-09-25 00:00:00,14.3,0.8,320.0,86.0,0.0,,,0.004,0.4,0.012,0.013999999999999999,23.0,29.0,3.9,9,4
4993,2018-09-25 01:00:00,14.2,1.2,340.0,88.0,0.0,,,0.004,0.3,0.012,0.01,15.0,21.0,3.775,9,4
4994,2018-09-25 02:00:00,13.7,1.2,360.0,90.0,0.0,,,0.004,0.3,0.013999999999999999,0.006,9.0,22.0,3.65,9,4
4995,2018-09-25 03:00:00,13.6,2.5,340.0,88.0,0.0,,,0.004,0.3,0.012,0.008,16.0,23.0,3.525,9,4
4996,2018-09-25 04:00:00,13.7,2.8,340.0,88.0,0.0,,,0.004,0.5,0.012,0.01,15.0,19.0,3.4,9,4
4997,2018-09-25 05:00:00,13.5,2.3,340.0,86.0,0.0,,,0.004,0.6,0.016,0.008,19.0,23.0,3.275,9,4
4998,2018-09-25 06:00:00,13.7,2.2,340.0,82.0,0.0,,,0.004,0.7,0.017,0.008,20.0,23.0,3.15,9,4
4999,2018-09-25 07:00:00,14.4,2.4,340.0,78.0,0.0,0.2,0.07,0.004,0.3,0.015,0.008,20.0,26.0,3.025,9,4
5000,2018-09-25 08:00:00,16.6,2.2,340.0,73.0,0.0,1.0,0.69,0.004,0.4,0.016,0.006999999999999999,20.0,26.0,2.9,9,4
5001,2018-09-25 09:00:00,19.2,2.4,360.0,68.0,0.0,0.9,1.32,0.004,0.4,0.015,0.008,17.0,28.0,2.775,9,4
5002,2018-09-25 10:00:00,20.6,2.8,360.0,62.0,1.0,1.0,2.02,0.005,0.5,0.018000000000000002,0.009000000000000001,14.0,24.0,2.65,9,4
5003,2018-09-25 11:00:00,21.4,4.2,360.0,59.0,5.0,1.0,2.41,0.005,0.2,0.023,0.005,12.0,19.0,2.525,9,4
5004,2018-09-25 12:00:00,22.6,3.3,50.0,52.0,2.0,1.0,2.48,0.004,0.2,0.026000000000000002,0.005,8.0,28.0,2.4,9,4
5005,2018-09-25 13:00:00,21.0,3.0,20.0,60.0,5.0,1.0,2.52,0.015,0.2,0.027000000000000003,0.004,7.0,24.0,2.275,9,4
5006,2018-09-25 14:00:00,21.3,2.6,50.0,58.0,6.0,0.8,1.81,0.01,0.2,0.027000000000000003,0.002,8.0,34.0,2.15,9,4
5007,2018-09-25 15:00:00,20.6,3.6,50.0,61.0,6.0,1.0,2.12,0.008,0.2,0.027000000000000003,0.003,11.0,32.0,2.025,9,4
5008,2018-09-25 16:00:00,20.6,4.3,360.0,61.0,3.0,1.0,1.58,0.006,0.2,0.027000000000000003,0.003,11.0,36.0,1.9,9,4
5009,2018-09-25 17:00:00,20.1,3.5,360.0,56.0,2.0,1.0,1.0,0.005,0.2,0.026000000000000002,0.004,10.0,24.0,1.775,9,4
5010,2018-09-25 18:00:00,18.9,3.0,340.0,59.0,6.0,0.8,0.35,0.004,0.2,0.025,0.004,8.0,23.0,1.65,9,4
5011,2018-09-25 19:00:00,18.2,2.4,320.0,61.0,8.0,0.0,0.0,0.004,0.2,0.023,0.005,8.0,17.0,1.525,9,4
5012,2018-09-25 20:00:00,18.7,3.1,320.0,67.0,10.0,,,0.004,0.2,0.022000000000000002,0.005,7.0,13.0,1.4,9,4
5013,2018-09-25 21:00:00,17.1,2.3,320.0,87.0,10.0,,,0.004,0.2,0.018000000000000002,0.009000000000000001,7.0,20.0,1.275,9,4
5014,2018-09-25 22:00:00,17.3,2.4,320.0,93.0,10.0,,,0.004,0.8,0.019,0.009000000000000001,12.0,20.0,1.15,9,4
5015,2018-09-25 23:00:00,17.7,2.0,340.0,87.0,10.0,,,0.004,2.5,0.019,0.008,16.0,17.0,1.025,9,4
5016,2018-09-26 00:00:00,18.6,2.2,360.0,83.0,9.0,,,0.006,0.2,0.02,0.009000000000000001,16.0,22.0,0.9,9,4
5017,2018-09-26 01:00:00,19.5,1.7,20.0,73.0,10.0,,,0.02,0.2,0.02,0.006,12.0,20.0,0.8625,9,4
5018,2018-09-26 02:00:00,19.9,2.9,70.0,70.0,10.0,,,0.024,0.2,0.021,0.005,11.0,24.0,0.8250000000000001,9,4
5019,2018-09-26 03:00:00,19.9,2.3,20.0,72.0,10.0,,,0.008,0.2,0.023,0.005,15.0,25.0,0.7875000000000001,9,4
5020,2018-09-26 04:00:00,19.2,1.8,20.0,77.0,10.0,,,0.013000000000000001,0.2,0.022000000000000002,0.008,35.0,45.0,0.75,9,4
5021,2018-09-26 05:00:00,18.6,2.1,340.0,78.0,10.0,,,0.012,0.2,0.022000000000000002,0.008,27.0,42.0,0.7125,9,4
5022,2018-09-26 06:00:00,18.3,2.7,20.0,84.0,10.0,,,0.006999999999999999,0.2,0.022000000000000002,0.006,27.0,36.0,0.675,9,4
5023,2018-09-26 07:00:00,18.7,1.9,360.0,83.0,10.0,0.0,0.0,0.01,0.2,0.021,0.005,9.0,18.0,0.6375,9,4
5024,2018-09-26 08:00:00,19.4,2.6,360.0,76.0,10.0,0.0,0.14,0.016,0.2,0.02,0.005,17.0,30.0,0.6000000000000001,9,4
5025,2018-09-26 09:00:00,20.0,2.5,360.0,67.0,10.0,0.0,0.3,0.022000000000000002,0.2,0.021,0.005,17.0,28.0,0.5625,9,4
5026,2018-09-26 10:00:00,20.5,2.9,20.0,63.0,10.0,0.1,0.88,0.02,0.2,0.02,0.006999999999999999,14.0,25.0,0.525,9,4
5027,2018-09-26 11:00:00,21.2,3.5,20.0,60.0,9.0,0.2,1.03,0.015,0.2,0.02,0.006,15.0,25.0,0.48750000000000004,9,4
5028,2018-09-26 12:00:00,20.8,3.0,360.0,66.0,10.0,0.2,1.38,0.009000000000000001,0.2,0.022000000000000002,0.005,10.0,19.0,0.45000000000000007,9,4
5029,2018-09-26 13:00:00,20.6,3.4,20.0,64.0,10.0,0.1,1.33,0.005,0.2,0.023,0.003,6.0,25.0,0.41250000000000003,9,4
5030,2018-09-26 14:00:00,20.6,4.7,20.0,59.0,9.0,0.0,1.11,0.006999999999999999,0.2,0.024,0.002,7.0,18.0,0.375,9,4
5031,2018-09-26 15:00:00,20.0,3.6,360.0,65.0,10.0,0.1,1.11,0.005,0.2,0.024,0.003,7.0,15.0,0.3375,9,4
5032,2018-09-26 16:00:00,19.8,3.7,360.0,67.0,9.0,0.9,1.36,0.004,0.2,0.022000000000000002,0.004,7.0,16.0,0.30000000000000004,9,4
5033,2018-09-26 17:00:00,19.2,3.5,360.0,67.0,10.0,1.0,0.96,0.004,0.2,0.023,0.004,7.0,17.0,0.26250000000000007,9,4
5034,2018-09-26 18:00:00,18.6,3.5,360.0,66.0,4.0,0.8,0.31,0.004,0.2,0.023,0.004,7.0,15.0,0.2250000000000001,9,4
5035,2018-09-26 19:00:00,18.2,3.8,360.0,65.0,6.0,0.0,0.01,0.004,0.2,0.023,0.004,7.0,14.0,0.1875,9,4
5036,2018-09-26 20:00:00,17.7,3.2,340.0,64.0,4.0,,,0.004,0.2,0.022000000000000002,0.004,8.0,13.0,0.15000000000000002,9,4
5037,2018-09-26 21:00:00,17.3,3.4,340.0,66.0,0.0,,,0.004,0.2,0.022000000000000002,0.005,8.0,12.0,0.11250000000000004,9,4
5038,2018-09-26 22:00:00,17.3,3.5,340.0,68.0,2.0,,,0.004,0.2,0.021,0.006999999999999999,7.0,10.0,0.07500000000000007,9,4
5039,2018-09-26 23:00:00,17.4,3.8,340.0,71.0,1.0,,,0.004,0.2,0.021,0.006999999999999999,4.0,11.0,0.03750000000000009,9,4
5040,2018-09-27 00:00:00,17.2,3.9,340.0,74.0,0.0,,,0.004,0.2,0.02,0.006999999999999999,5.0,13.0,0.0,9,4
5041,2018-09-27 01:00:00,17.1,3.7,340.0,77.0,5.0,,,0.004,0.2,0.019,0.006,7.0,13.0,0.012499999999999999,9,4
5042,2018-09-27 02:00:00,16.5,3.0,340.0,82.0,3.0,,,0.004,0.3,0.018000000000000002,0.005,8.0,12.0,0.024999999999999998,9,4
5043,2018-09-27 03:00:00,16.8,3.5,340.0,83.0,3.0,,,0.004,0.3,0.017,0.006,11.0,13.0,0.0375,9,4
5044,2018-09-27 04:00:00,16.5,3.2,340.0,84.0,0.0,,,0.004,0.3,0.015,0.01,11.0,12.0,0.049999999999999996,9,4
5045,2018-09-27 05:00:00,16.4,3.9,340.0,85.0,0.0,,,0.004,0.4,0.016,0.008,10.0,12.0,0.06249999999999999,9,4
5046,2018-09-27 06:00:00,16.5,3.9,340.0,83.0,0.0,,,0.004,0.3,0.015,0.009000000000000001,12.0,14.0,0.075,9,4
5047,2018-09-27 07:00:00,16.7,3.7,340.0,83.0,1.0,0.0,0.04,0.004,0.4,0.012,0.012,12.0,20.0,0.0875,9,4
5048,2018-09-27 08:00:00,18.2,3.3,340.0,78.0,2.0,0.3,0.3,0.005,0.5,0.012,0.01,14.0,18.0,0.09999999999999999,9,4
5049,2018-09-27 09:00:00,19.8,3.6,340.0,72.0,2.0,0.9,1.2,0.005,0.4,0.013000000000000001,0.01,12.0,24.0,0.11249999999999999,9,4
5050,2018-09-27 10:00:00,21.0,3.0,360.0,66.0,4.0,1.0,2.01,0.004,0.3,0.016,0.011000000000000001,11.0,21.0,0.12499999999999999,9,4
5051,2018-09-27 11:00:00,21.7,3.4,20.0,64.0,6.0,0.9,2.19,0.006,0.2,0.02,0.008,10.0,19.0,0.13749999999999998,9,4
5052,2018-09-27 12:00:00,21.3,3.4,360.0,53.0,7.0,1.0,2.78,0.01,0.2,0.022000000000000002,0.006999999999999999,10.0,19.0,0.15,9,4
5053,2018-09-27 13:00:00,20.6,3.1,20.0,63.0,7.0,0.6,1.99,0.013999999999999999,0.2,0.023,0.004,12.0,27.0,0.16249999999999998,9,4
5054,2018-09-27 14:00:00,20.7,4.0,360.0,59.0,7.0,0.1,1.04,0.006,0.2,0.023,0.004,10.0,35.0,0.175,9,4
5055,2018-09-27 15:00:00,21.3,4.6,360.0,59.0,6.0,0.0,0.59,0.004,0.2,0.024,0.005,11.0,25.0,0.18749999999999997,9,4
5056,2018-09-27 16:00:00,20.8,3.8,20.0,62.0,4.0,0.4,0.92,0.004,0.2,0.026000000000000002,0.008,9.0,25.0,0.19999999999999998,9,4
5057,2018-09-27 17:00:00,19.8,4.7,20.0,62.0,5.0,1.0,0.95,0.004,0.2,0.025,0.009000000000000001,11.0,23.0,0.2125,9,4
5058,2018-09-27 18:00:00,18.6,3.2,360.0,66.0,1.0,0.8,0.29,0.004,0.2,0.023,0.006999999999999999,13.0,29.0,0.22499999999999998,9,4
5059,2018-09-27 19:00:00,18.3,3.1,340.0,65.0,1.0,0.0,0.0,0.004,0.2,0.024,0.005,9.0,10.0,0.2375,9,4
5060,2018-09-27 20:00:00,17.9,3.3,340.0,64.0,0.0,,,0.004,0.2,0.023,0.005,10.0,19.0,0.24999999999999997,9,4
5061,2018-09-27 21:00:00,17.7,2.9,340.0,62.0,0.0,,,0.004,0.2,0.022000000000000002,0.006999999999999999,8.0,14.0,0.26249999999999996,9,4
5062,2018-09-27 22:00:00,17.8,3.2,340.0,61.0,0.0,,,0.004,0.2,0.023,0.01,11.0,17.0,0.27499999999999997,9,4
5063,2018-09-27 23:00:00,17.1,2.9,340.0,66.0,1.0,,,0.004,0.2,0.021,0.011000000000000001,8.0,11.0,0.2875,9,4
5064,2018-09-28 00:00:00,16.6,2.5,340.0,73.0,0.0,,,0.004,0.7,0.02,0.013000000000000001,7.0,12.0,0.3,9,4
5065,2018-09-28 01:00:00,15.8,2.0,320.0,79.0,3.0,,,0.005,1.7,0.017,0.008,10.0,18.0,1.2249999999999999,9,4
5066,2018-09-28 02:00:00,15.8,2.2,320.0,79.0,3.0,,,0.005,0.6,0.016,0.006,18.0,28.0,2.15,9,4
5067,2018-09-28 03:00:00,15.6,2.0,340.0,79.0,2.0,,,0.005,0.5,0.013000000000000001,0.008,11.0,17.0,3.0749999999999997,9,4
5068,2018-09-28 04:00:00,15.8,2.5,340.0,80.0,2.0,,,0.005,0.5,0.015,0.011000000000000001,12.0,20.0,3.9999999999999996,9,4
5069,2018-09-28 05:00:00,15.0,1.5,320.0,83.0,1.0,,,0.005,0.5,0.017,0.011000000000000001,12.0,14.0,4.925,9,4
5070,2018-09-28 06:00:00,15.4,1.5,340.0,85.0,6.0,,,0.005,0.5,0.013999999999999999,0.015,11.0,18.0,5.85,9,4
5071,2018-09-28 07:00:00,16.3,2.7,340.0,85.0,8.0,0.0,0.02,0.005,0.5,0.011000000000000001,0.015,16.0,19.0,6.7749999999999995,9,4
5072,2018-09-28 08:00:00,16.4,2.2,320.0,89.0,9.0,0.0,0.18,0.006,0.8,0.009000000000000001,0.015,26.0,33.0,7.699999999999999,9,4
5073,2018-09-28 09:00:00,17.2,2.1,360.0,87.0,10.0,0.0,0.28,0.006,0.6,0.008,0.019,17.0,19.0,8.625,9,4
5074,2018-09-28 10:00:00,16.5,2.5,320.0,94.0,10.0,0.0,0.34,0.005,0.5,0.008,0.026000000000000002,13.0,27.0,9.55,9,4
5075,2018-09-28 11:00:00,16.8,2.6,340.0,96.0,10.0,0.0,0.45,0.005,0.5,0.008,0.025,16.0,34.0,10.475,9,4
5076,2018-09-28 12:00:00,19.5,2.6,340.0,84.0,9.0,0.0,0.64,0.005,0.4,0.01,0.02,21.0,28.0,11.4,9,4
5077,2018-09-28 13:00:00,19.8,2.6,340.0,80.0,9.0,0.0,0.39,0.006999999999999999,0.2,0.018000000000000002,0.011000000000000001,15.0,31.0,12.325,9,4
5078,2018-09-28 14:00:00,21.5,3.1,70.0,61.0,8.0,0.1,0.9,0.012,0.2,0.024,0.006999999999999999,15.0,25.0,13.25,9,4
5079,2018-09-28 15:00:00,21.8,3.7,70.0,57.0,8.0,0.6,1.33,0.011000000000000001,0.2,0.024,0.006999999999999999,12.0,29.0,14.174999999999999,9,4
5080,2018-09-28 16:00:00,21.0,3.1,70.0,62.0,8.0,0.6,1.12,0.008,0.2,0.025,0.009000000000000001,7.0,39.0,15.1,9,4
5081,2018-09-28 17:00:00,20.5,1.8,20.0,65.0,8.0,0.0,0.48,0.013000000000000001,0.2,0.022000000000000002,0.012,7.0,23.0,16.025,9,4
5082,2018-09-28 18:00:00,19.3,1.7,340.0,68.0,8.0,0.0,0.1,0.013999999999999999,0.2,0.022000000000000002,0.01,17.0,31.0,16.95,9,4
5083,2018-09-28 19:00:00,18.9,1.3,320.0,67.0,10.0,0.0,0.0,0.004,0.2,0.021,0.009000000000000001,17.0,22.0,17.875,9,4
5084,2018-09-28 20:00:00,18.5,1.1,340.0,70.0,10.0,,,0.004,0.2,0.019,0.008,8.0,15.0,18.8,9,4
5085,2018-09-28 21:00:00,18.4,1.3,340.0,73.0,7.0,,,0.004,0.2,0.017,0.012,8.0,15.0,19.724999999999998,9,4
5086,2018-09-28 22:00:00,17.3,1.4,360.0,80.0,9.0,,,0.004,0.8,0.013999999999999999,0.021,8.0,18.0,20.65,9,4
5087,2018-09-28 23:00:00,16.7,1.1,360.0,84.0,9.0,,,0.004,0.7,0.009000000000000001,0.026000000000000002,21.0,27.0,21.575,9,4
5088,2018-09-29 00:00:00,16.5,0.6,360.0,88.0,8.0,,,0.004,0.3,0.01,0.019,21.0,25.0,22.5,9,4
5089,2018-09-29 01:00:00,16.7,1.1,290.0,88.0,9.0,,,0.004,0.3,0.01,0.013999999999999999,14.0,15.0,22.1875,9,4
5090,2018-09-29 02:00:00,17.0,1.2,340.0,85.0,10.0,,,0.004,1.4,0.012,0.009000000000000001,12.0,22.0,21.875,9,4
5091,2018-09-29 03:00:00,17.2,2.1,320.0,87.0,9.0,,,0.004,0.5,0.012,0.009000000000000001,16.0,21.0,21.5625,9,4
5092,2018-09-29 04:00:00,17.4,2.3,320.0,89.0,10.0,,,0.005,0.4,0.011000000000000001,0.013999999999999999,13.0,18.0,21.25,9,4
5093,2018-09-29 05:00:00,17.4,0.9,340.0,89.0,10.0,,,0.006,0.8,0.013000000000000001,0.013000000000000001,14.0,27.0,20.9375,9,4
5094,2018-09-29 06:00:00,16.6,2.4,290.0,95.0,10.0,,,0.006,0.6,0.01,0.016,17.0,21.0,20.625,9,4
5095,2018-09-29 07:00:00,16.8,2.2,320.0,97.0,10.0,0.0,0.02,0.006,1.5,0.009000000000000001,0.015,17.0,30.0,20.3125,9,4
